sander_emulate_flops,thinkie,0,445.7821538448334,1713187201541
sander_emulate_flops,thinkie,1,429.982225894928,1711299175883
sander_emulate_flops,thinkie,2,410.01350712776184,1710547746037
sander_emulate_flops,thinkie,3,385.40112113952637,1706658286651
sander_emulate_flops,thinkie,4,424.0785849094391,1707212537934
sander_emulate_flops,thinkie,5,408.12087893486023,1713861984985
sander_emulate_flops,thinkie,6,477.94754004478455,1710226240421
sander_emulate_flops,thinkie,7,429.4335539340973,1712244196309
sander_emulate_flops,thinkie,8,390.87165093421936,1711948489422
sander_emulate_flops,thinkie,9,413.40179991722107,1710908178348
sander_emulate_flops,thinkie,10,422.4675199985504,1713321586252
sander_emulate_flops,thinkie,11,396.6513628959656,1710044180583
sander_emulate_flops,thinkie,12,388.0581519603729,1711058029367
sander_emulate_flops,thinkie,13,441.30753087997437,1711688932363
sander_emulate_flops,thinkie,14,405.6803469657898,1712053082941
sander_emulate_flops,thinkie,15,414.2104120254517,1708592168257
sander_emulate_flops,thinkie,16,426.1917300224304,1704798011374
sander_emulate_flops,thinkie,17,410.24904894828796,1709830496725
sander_emulate_flops,thinkie,18,393.95254611968994,1708945611151
sander_emulate_flops,thinkie,19,396.7682020664215,1711296773148
sander_emulate_flops,thinkie,20,421.2311120033264,1702589739491
sander_emulate_flops,thinkie,21,424.7773609161377,1709587136896
sander_emulate_flops,thinkie,22,396.09428787231445,1713655257790
sander_emulate_flops,thinkie,23,430.7751679420471,1714405518743
sander_emulate_flops,thinkie,24,379.10852694511414,1712898075534
sander_emulate_flops,thinkie,25,422.30282497406006,1712347417892
sander_emulate_flops,thinkie,26,426.1510739326477,1710272169369
sander_emulate_flops,thinkie,27,400.1682550907135,1709561916581
sander_emulate_flops,thinkie,28,396.50741505622864,1711493155785
sander_emulate_flops,thinkie,29,397.995423078537,1710615901652
sander_emulate_flops,thinkie,30,417.63192319869995,1709999827383
sander_emulate_flops,thinkie,31,392.9636940956116,1710113879483
sander_emulate_flops,thinkie,32,402.1557068824768,1708710864549
sander_emulate_flops,thinkie,33,392.9845218658447,1711684162674
sander_emulate_flops,thinkie,34,436.9408988952637,1714764102807
sander_emulate_flops,thinkie,35,462.41956090927124,1711282822221
sander_emulate_flops,thinkie,36,400.9327299594879,1709048427332
sander_emulate_flops,thinkie,37,390.0343999862671,1710676497213
sander_emulate_flops,thinkie,38,389.1481189727783,1711163835542
sander_emulate_flops,thinkie,39,422.8947420120239,1708545070778
sander_emulate_flops,thinkie,40,391.941663980484,1706450032716
sander_emulate_flops,thinkie,41,393.87876892089844,1710990995044
sander_emulate_flops,thinkie,42,408.05213594436646,1710728452179
sander_emulate_flops,thinkie,43,410.1230809688568,1710383715019
sander_emulate_flops,thinkie,44,410.2752799987793,1712338554267
sander_emulate_flops,thinkie,45,398.0017399787903,1712063804560
sander_emulate_flops,thinkie,46,431.213495016098,1712275820661
sander_emulate_flops,thinkie,47,440.8922619819641,1709390360769
sander_emulate_flops,thinkie,48,434.29754400253296,1712825826185
sander_emulate_flops,thinkie,49,403.61573910713196,1710718748343
sander_emulate_flops,thinkie,50,382.6310088634491,1709443781258
sander_emulate_flops,thinkie,51,391.9611520767212,1712011158121
sander_emulate_flops,thinkie,52,426.0135941505432,1710811020677
sander_emulate_flops,thinkie,53,410.96340894699097,1712143481580
sander_emulate_flops,thinkie,54,399.6884379386902,1713494111223
sander_emulate_flops,thinkie,55,428.00277185440063,1708625323255
sander_emulate_flops,thinkie,56,422.5013129711151,1710090998707
sander_emulate_flops,thinkie,57,397.9745569229126,1712615635804
sander_emulate_flops,thinkie,58,420.68240094184875,1710210320724
sander_emulate_flops,thinkie,59,403.4934959411621,1712444119848
sander_emulate_flops,thinkie,60,417.695916891098,1709143589464
sander_emulate_flops,thinkie,61,415.373783826828,1715389342238
sander_emulate_flops,thinkie,62,423.6475660800934,1712901631573
sander_emulate_flops,thinkie,63,428.50819206237793,1710584423625
sander_emulate_flops,thinkie,64,498.83805894851685,1707020539279
sander_emulate_flops,thinkie,65,444.1341350078583,1710420974564
sander_emulate_flops,thinkie,66,420.21417117118835,1708236082395
sander_emulate_flops,thinkie,67,431.5988199710846,1713058533667
sander_emulate_flops,thinkie,68,448.2122027873993,1712783699704
sander_emulate_flops,thinkie,69,419.4976670742035,1709477228750
