sander_run,radical,0,287.41
sander_run,radical,1,287.18
sander_run,radical,2,291.84
sander_run,radical,3,286.50
sander_run,radical,4,305.90
sander_run,radical,5,285.11
sander_run,radical,6,289.24
sander_run,radical,7,287.55
sander_run,radical,8,288.45
sander_run,radical,9,289.61
sander_run,radical,10,287.38
sander_run,radical,11,290.56
sander_run,radical,12,286.68
sander_run,radical,13,290.86
sander_run,radical,14,289.78
sander_run,radical,15,287.04
sander_run,radical,16,292.67
sander_run,radical,17,289.61
sander_run,radical,18,289.46
sander_run,radical,19,288.35
sander_run,radical,20,287.63
sander_run,radical,21,291.14
sander_run,radical,22,293.20
sander_run,radical,23,289.75
sander_run,radical,24,307.98
sander_run,radical,25,288.38
sander_run,radical,26,290.31
sander_run,radical,27,292.81
sander_run,radical,28,287.92
sander_run,radical,29,287.41
sander_run,radical,30,286.77
sander_run,radical,31,287.99
sander_run,radical,32,288.23
sander_run,radical,33,289.79
sander_run,radical,34,287.02
sander_run,radical,35,286.84
sander_run,radical,36,287.79
sander_run,radical,37,287.27
sander_run,radical,38,289.43
sander_run,radical,39,287.23
sander_run,radical,40,287.87
sander_run,radical,41,286.98
sander_run,radical,42,287.06
sander_run,radical,43,285.92
sander_run,radical,44,288.40
sander_run,radical,45,303.74
sander_run,radical,46,285.99
sander_run,radical,47,289.28
sander_run,radical,48,287.32
sander_run,radical,49,290.00
sander_run,radical,50,287.74
sander_run,radical,51,288.89
sander_run,radical,52,287.91
sander_run,radical,53,284.96
sander_run,radical,54,284.70
sander_run,radical,55,285.10
sander_run,radical,56,284.97
sander_run,radical,57,286.16
sander_run,radical,58,286.09
sander_run,radical,59,284.78
sander_run,radical,60,284.98
sander_run,radical,61,288.24
sander_run,radical,62,302.17
sander_run,radical,63,291.12
sander_run,radical,64,286.35
sander_run,radical,65,289.28
sander_run,radical,66,292.69
sander_run,radical,67,286.59
sander_run,radical,68,287.21
sander_run,radical,69,287.66
